League,Season,Matchday,Match_Date,Match_Time,Home_Team,Home_Team_Short,Guest_Team,Guest_Team_Short,Home_Goals,Guest_Goals,Home_Points,Guest_Points,Location,Stadium,Viewers
3. Liga,2019/2020,37. Spieltag,2020-07-01,19:00:00,FC Viktoria Köln,Viktoria Köln,FC Kickers Würzburg,Würzburg,5,1,3,0,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,Chemnitzer FC,Chemnitz,FC Hansa Rostock,Rostock,4,2,3,0,Chemnitz,Stadion an der Gellertstrasse,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,MSV Duisburg,Duisburg,SpVgg Unterhaching,Unterhaching,4,0,3,0,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,TSV 1860 München,1860 München,FC Ingolstadt 04,Ingolstadt,0,2,0,3,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,SV Waldhof Mannheim,Mannheim,FSV Zwickau,Zwickau,0,0,1,1,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,KFC Uerdingen 05,Uerdingen,FC Viktoria Köln,Viktoria Köln,1,1,1,1,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,SV Meppen,Meppen,Eintracht Braunschweig,Braunschweig,4,3,3,0,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,FC Carl Zeiss Jena,Jena,SG Sonnenhof Großaspach,Sonnenhof Großaspach,1,0,3,0,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,1. FC Kaiserslautern,Kaiserslautern,FC Bayern München II,Bayern II,1,0,3,0,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,1. FC Magdeburg,Magdeburg,Preußen Münster,Münster,2,2,1,1,Unknown,Unknown,-1
3. Liga,2019/2020,38. Spieltag,2020-07-04,14:00:00,FC Kickers Würzburg,Würzburg,Hallescher FC,Halle,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-18,17:45:00,1. FC Kaiserslautern,Kaiserslautern,SG Dynamo Dresden,Dresden,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-19,14:00:00,FC Bayern München II,Bayern II,Türkgücü München,Türkgücü,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-19,14:00:00,VfB Lübeck,,1. FC Saarbrücken,Saarbrücken,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-19,14:00:00,FC Hansa Rostock,Rostock,MSV Duisburg,Duisburg,3,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-19,14:00:00,SV Wehen Wiesbaden,Wiesbaden,SC Verl,Verl,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-19,14:00:00,SV Meppen,Meppen,TSV 1860 München,1860 München,1,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-19,14:00:00,FSV Zwickau,Zwickau,SpVgg Unterhaching,Unterhaching,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-20,13:00:00,FC Ingolstadt 04,Ingolstadt,KFC Uerdingen 05,Uerdingen,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-20,14:00:00,1. FC Magdeburg,Magdeburg,Hallescher FC,Halle,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,1. Spieltag,2020-09-21,19:00:00,SV Waldhof Mannheim,Mannheim,FC Viktoria Köln,Viktoria Köln,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-25,19:00:00,SpVgg Unterhaching,Unterhaching,VfB Lübeck,,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-26,14:00:00,MSV Duisburg,Duisburg,FSV Zwickau,Zwickau,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-26,14:00:00,FC Viktoria Köln,Viktoria Köln,SV Wehen Wiesbaden,Wiesbaden,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-26,14:00:00,1. FC Saarbrücken,Saarbrücken,FC Hansa Rostock,Rostock,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-26,14:00:00,SC Verl,Verl,FC Bayern München II,Bayern II,3,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-26,14:00:00,TSV 1860 München,1860 München,1. FC Magdeburg,Magdeburg,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-26,14:00:00,Hallescher FC,Halle,FC Ingolstadt 04,Ingolstadt,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,2. Spieltag,2020-09-27,13:00:00,SG Dynamo Dresden,Dresden,SV Waldhof Mannheim,Mannheim,1,1,1,1,Dresden,Rudolf-Harbig-Stadion,-1
3. Liga,2020/2021,2. Spieltag,2020-09-27,14:00:00,Türkgücü München,Türkgücü,1. FC Kaiserslautern,Kaiserslautern,3,0,3,0,München,Stadion an der Grünwalder Straße ,-1
3. Liga,2020/2021,2. Spieltag,2020-09-28,19:00:00,KFC Uerdingen 05,Uerdingen,SV Meppen,Meppen,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-02,19:00:00,FC Bayern München II,Bayern II,SG Dynamo Dresden,Dresden,3,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-03,14:00:00,SV Meppen,Meppen,SC Verl,Verl,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-03,14:00:00,1. FC Magdeburg,Magdeburg,FC Viktoria Köln,Viktoria Köln,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-03,14:00:00,FSV Zwickau,Zwickau,TSV 1860 München,1860 München,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-03,14:00:00,FC Ingolstadt 04,Ingolstadt,SpVgg Unterhaching,Unterhaching,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-03,14:00:00,SV Waldhof Mannheim,Mannheim,Türkgücü München,Türkgücü,4,4,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-03,14:00:00,VfB Lübeck,,MSV Duisburg,Duisburg,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-04,13:00:00,FC Hansa Rostock,Rostock,KFC Uerdingen 05,Uerdingen,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-04,14:00:00,1. FC Saarbrücken,Saarbrücken,Hallescher FC,Halle,4,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,3. Spieltag,2020-10-05,19:00:00,SV Wehen Wiesbaden,Wiesbaden,1. FC Kaiserslautern,Kaiserslautern,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-10,14:00:00,1. FC Kaiserslautern,Kaiserslautern,SV Waldhof Mannheim,Mannheim,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-10,14:00:00,TSV 1860 München,1860 München,VfB Lübeck,,4,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-10,14:00:00,KFC Uerdingen 05,Uerdingen,FC Bayern München II,Bayern II,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-10,14:00:00,SC Verl,Verl,FC Hansa Rostock,Rostock,2,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-10,14:00:00,Türkgücü München,Türkgücü,SV Wehen Wiesbaden,Wiesbaden,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-10,14:00:00,SG Dynamo Dresden,Dresden,1. FC Magdeburg,Magdeburg,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-11,13:00:00,SpVgg Unterhaching,Unterhaching,SV Meppen,Meppen,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-11,14:00:00,FC Viktoria Köln,Viktoria Köln,FC Ingolstadt 04,Ingolstadt,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-10-12,19:00:00,Hallescher FC,Halle,FSV Zwickau,Zwickau,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,4. Spieltag,2020-11-04,19:00:00,MSV Duisburg,Duisburg,1. FC Saarbrücken,Saarbrücken,2,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-16,19:00:00,1. FC Magdeburg,Magdeburg,Türkgücü München,Türkgücü,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-17,14:00:00,FC Bayern München II,Bayern II,1. FC Kaiserslautern,Kaiserslautern,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-17,14:00:00,FC Ingolstadt 04,Ingolstadt,SC Verl,Verl,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-17,14:00:00,FC Hansa Rostock,Rostock,TSV 1860 München,1860 München,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-17,14:00:00,VfB Lübeck,,SG Dynamo Dresden,Dresden,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-17,14:00:00,SV Wehen Wiesbaden,Wiesbaden,SV Waldhof Mannheim,Mannheim,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-17,14:00:00,FSV Zwickau,Zwickau,KFC Uerdingen 05,Uerdingen,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-18,13:00:00,1. FC Saarbrücken,Saarbrücken,SpVgg Unterhaching,Unterhaching,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-10-18,14:00:00,SV Meppen,Meppen,FC Viktoria Köln,Viktoria Köln,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,5. Spieltag,2020-11-17,19:00:00,MSV Duisburg,Duisburg,Hallescher FC,Halle,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-20,19:00:00,SC Verl,Verl,1. FC Magdeburg,Magdeburg,3,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-20,19:00:00,Türkgücü München,Türkgücü,VfB Lübeck,,4,3,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-20,19:00:00,SG Dynamo Dresden,Dresden,FSV Zwickau,Zwickau,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-20,19:00:00,SV Waldhof Mannheim,Mannheim,FC Hansa Rostock,Rostock,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-20,19:00:00,KFC Uerdingen 05,Uerdingen,SV Wehen Wiesbaden,Wiesbaden,0,4,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-21,19:00:00,1. FC Kaiserslautern,Kaiserslautern,FC Ingolstadt 04,Ingolstadt,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-21,19:00:00,FC Viktoria Köln,Viktoria Köln,FC Bayern München II,Bayern II,3,2,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-21,19:00:00,Hallescher FC,Halle,SV Meppen,Meppen,4,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-21,19:00:00,TSV 1860 München,1860 München,1. FC Saarbrücken,Saarbrücken,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,6. Spieltag,2020-10-21,19:00:00,SpVgg Unterhaching,Unterhaching,MSV Duisburg,Duisburg,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-24,14:00:00,SV Meppen,Meppen,1. FC Kaiserslautern,Kaiserslautern,3,2,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-24,14:00:00,FC Ingolstadt 04,Ingolstadt,SG Dynamo Dresden,Dresden,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-24,14:00:00,FC Hansa Rostock,Rostock,FC Viktoria Köln,Viktoria Köln,5,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-24,14:00:00,VfB Lübeck,,Hallescher FC,Halle,2,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-24,14:00:00,1. FC Magdeburg,Magdeburg,SV Wehen Wiesbaden,Wiesbaden,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-24,14:00:00,MSV Duisburg,Duisburg,KFC Uerdingen 05,Uerdingen,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-25,13:00:00,1. FC Saarbrücken,Saarbrücken,SC Verl,Verl,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-25,14:00:00,FC Bayern München II,Bayern II,SV Waldhof Mannheim,Mannheim,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-10-26,19:00:00,SpVgg Unterhaching,Unterhaching,TSV 1860 München,1860 München,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,7. Spieltag,2020-11-04,19:00:00,FSV Zwickau,Zwickau,Türkgücü München,Türkgücü,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-10-30,19:00:00,FC Viktoria Köln,Viktoria Köln,VfB Lübeck,,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-10-31,14:00:00,SG Dynamo Dresden,Dresden,SV Meppen,Meppen,3,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-10-31,14:00:00,SV Waldhof Mannheim,Mannheim,1. FC Magdeburg,Magdeburg,5,2,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-10-31,14:00:00,KFC Uerdingen 05,Uerdingen,1. FC Saarbrücken,Saarbrücken,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-10-31,14:00:00,TSV 1860 München,1860 München,MSV Duisburg,Duisburg,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-11-01,13:00:00,SV Wehen Wiesbaden,Wiesbaden,FC Bayern München II,Bayern II,2,4,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-11-01,14:00:00,Türkgücü München,Türkgücü,FC Ingolstadt 04,Ingolstadt,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-11-02,19:00:00,1. FC Kaiserslautern,Kaiserslautern,FC Hansa Rostock,Rostock,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2020-12-02,19:00:00,Hallescher FC,Halle,SpVgg Unterhaching,Unterhaching,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,8. Spieltag,2021-01-19,19:00:00,SC Verl,Verl,FSV Zwickau,Zwickau,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-11-06,19:00:00,FC Ingolstadt 04,Ingolstadt,SV Wehen Wiesbaden,Wiesbaden,4,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-11-07,14:00:00,1. FC Magdeburg,Magdeburg,FC Bayern München II,Bayern II,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-11-07,14:00:00,FSV Zwickau,Zwickau,1. FC Kaiserslautern,Kaiserslautern,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-11-07,14:00:00,1. FC Saarbrücken,Saarbrücken,SG Dynamo Dresden,Dresden,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-11-07,14:00:00,TSV 1860 München,1860 München,Hallescher FC,Halle,6,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-11-08,14:00:00,VfB Lübeck,,KFC Uerdingen 05,Uerdingen,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-11-09,19:00:00,MSV Duisburg,Duisburg,FC Viktoria Köln,Viktoria Köln,1,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-12-02,19:00:00,FC Hansa Rostock,Rostock,Türkgücü München,Türkgücü,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2020-12-08,19:00:00,SV Meppen,Meppen,SV Waldhof Mannheim,Mannheim,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,9. Spieltag,2021-01-12,19:00:00,SpVgg Unterhaching,Unterhaching,SC Verl,Verl,3,4,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-13,19:00:00,FC Viktoria Köln,Viktoria Köln,1. FC Saarbrücken,Saarbrücken,0,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-14,14:00:00,SV Wehen Wiesbaden,Wiesbaden,FSV Zwickau,Zwickau,3,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-14,14:00:00,1. FC Kaiserslautern,Kaiserslautern,1. FC Magdeburg,Magdeburg,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-14,14:00:00,KFC Uerdingen 05,Uerdingen,SpVgg Unterhaching,Unterhaching,3,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-14,14:00:00,Hallescher FC,Halle,FC Hansa Rostock,Rostock,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-14,14:00:00,Türkgücü München,Türkgücü,MSV Duisburg,Duisburg,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-14,14:00:00,SV Waldhof Mannheim,Mannheim,FC Ingolstadt 04,Ingolstadt,4,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-15,14:00:00,SG Dynamo Dresden,Dresden,TSV 1860 München,1860 München,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2020-11-16,19:00:00,SC Verl,Verl,VfB Lübeck,,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,10. Spieltag,2021-01-12,19:00:00,FC Bayern München II,Bayern II,SV Meppen,Meppen,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-20,19:00:00,MSV Duisburg,Duisburg,SC Verl,Verl,0,4,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-21,14:00:00,TSV 1860 München,1860 München,KFC Uerdingen 05,Uerdingen,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-21,14:00:00,Hallescher FC,Halle,1. FC Kaiserslautern,Kaiserslautern,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-21,14:00:00,1. FC Saarbrücken,Saarbrücken,SV Wehen Wiesbaden,Wiesbaden,3,3,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-21,14:00:00,FC Hansa Rostock,Rostock,SG Dynamo Dresden,Dresden,1,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-21,14:00:00,FSV Zwickau,Zwickau,SV Waldhof Mannheim,Mannheim,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-22,13:00:00,VfB Lübeck,,FC Bayern München II,Bayern II,3,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-22,14:00:00,SpVgg Unterhaching,Unterhaching,FC Viktoria Köln,Viktoria Köln,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-11-22,15:00:00,FC Ingolstadt 04,Ingolstadt,1. FC Magdeburg,Magdeburg,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,11. Spieltag,2020-12-23,17:00:00,SV Meppen,Meppen,Türkgücü München,Türkgücü,1,4,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-24,19:00:00,SV Wehen Wiesbaden,Wiesbaden,SV Meppen,Meppen,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-24,19:00:00,KFC Uerdingen 05,Uerdingen,Hallescher FC,Halle,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-24,19:00:00,SC Verl,Verl,TSV 1860 München,1860 München,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-24,19:00:00,SV Waldhof Mannheim,Mannheim,MSV Duisburg,Duisburg,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-24,19:00:00,1. FC Magdeburg,Magdeburg,FC Hansa Rostock,Rostock,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-25,19:00:00,FC Bayern München II,Bayern II,FC Ingolstadt 04,Ingolstadt,1,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-25,19:00:00,1. FC Kaiserslautern,Kaiserslautern,VfB Lübeck,,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-25,19:00:00,SG Dynamo Dresden,Dresden,SpVgg Unterhaching,Unterhaching,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-25,19:00:00,FC Viktoria Köln,Viktoria Köln,FSV Zwickau,Zwickau,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,12. Spieltag,2020-11-25,19:00:00,Türkgücü München,Türkgücü,1. FC Saarbrücken,Saarbrücken,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-27,19:00:00,KFC Uerdingen 05,Uerdingen,SC Verl,Verl,1,2,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-28,14:00:00,FC Hansa Rostock,Rostock,FC Bayern München II,Bayern II,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-28,14:00:00,Hallescher FC,Halle,FC Viktoria Köln,Viktoria Köln,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-28,14:00:00,FSV Zwickau,Zwickau,1. FC Magdeburg,Magdeburg,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-28,14:00:00,SpVgg Unterhaching,Unterhaching,SV Wehen Wiesbaden,Wiesbaden,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-28,14:00:00,TSV 1860 München,1860 München,Türkgücü München,Türkgücü,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-29,13:00:00,MSV Duisburg,Duisburg,SG Dynamo Dresden,Dresden,0,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-29,14:00:00,1. FC Saarbrücken,Saarbrücken,1. FC Kaiserslautern,Kaiserslautern,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2020-11-30,19:00:00,SV Meppen,Meppen,FC Ingolstadt 04,Ingolstadt,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,13. Spieltag,2021-01-13,19:00:00,VfB Lübeck,,SV Waldhof Mannheim,Mannheim,0,1,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-04,19:00:00,1. FC Magdeburg,Magdeburg,SV Meppen,Meppen,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-05,14:00:00,FC Ingolstadt 04,Ingolstadt,VfB Lübeck,,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-05,14:00:00,SG Dynamo Dresden,Dresden,KFC Uerdingen 05,Uerdingen,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-05,14:00:00,SV Waldhof Mannheim,Mannheim,1. FC Saarbrücken,Saarbrücken,4,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-05,14:00:00,FC Viktoria Köln,Viktoria Köln,TSV 1860 München,1860 München,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-05,14:00:00,1. FC Kaiserslautern,Kaiserslautern,MSV Duisburg,Duisburg,2,2,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-06,13:00:00,SV Wehen Wiesbaden,Wiesbaden,FC Hansa Rostock,Rostock,2,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2020-12-06,14:00:00,SC Verl,Verl,Hallescher FC,Halle,4,2,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2021-01-19,19:00:00,Türkgücü München,Türkgücü,SpVgg Unterhaching,Unterhaching,0,0,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,14. Spieltag,2021-02-10,19:00:00,FC Bayern München II,Bayern II,FSV Zwickau,Zwickau,3,2,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-11,19:00:00,SpVgg Unterhaching,Unterhaching,1. FC Kaiserslautern,Kaiserslautern,2,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-12,14:00:00,KFC Uerdingen 05,Uerdingen,Türkgücü München,Türkgücü,1,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-12,14:00:00,MSV Duisburg,Duisburg,SV Wehen Wiesbaden,Wiesbaden,4,1,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-12,14:00:00,TSV 1860 München,1860 München,SV Waldhof Mannheim,Mannheim,5,0,3,0,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-12,14:00:00,Hallescher FC,Halle,SG Dynamo Dresden,Dresden,1,3,0,3,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-12,14:00:00,SC Verl,Verl,FC Viktoria Köln,Viktoria Köln,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-12,14:00:00,VfB Lübeck,,1. FC Magdeburg,Magdeburg,1,1,1,1,Unknown,Unknown,-1
3. Liga,2020/2021,15. Spieltag,2020-12-13,13:00:00,1. FC Saarbrücken,Saarbrücken,FC Bayern München II,Bayern II,1,2,0,3,Unknown,Unknown,-1
